,ZETA,U Bar of 0.1,A of 0.1,B of 0.1,U Bar of 0.2,A of 0.2,B of 0.2,U Bar of 0.5,A of 0.5,B of 0.5,U Bar of 0.7,A of 0.7,B of 0.7,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.742,A of 0.742,B of 0.742
119,4.750499001996008,0.41239768223742623,-0.009916994040855697,0.007294943458799262,0.40793909449067123,-0.02025513540927374,0.015405138873202873,0.3679214519381484,-0.05423086126172588,0.04627247870349898,0.26967783911660514,-0.0804349101370677,0.07578096605294948,0.19942927124393786,-0.08701373560280741,0.08466762303924853,0.1862859336998384,-0.08758270682370821,0.08558103488538883
120,4.790419161676647,0.40945724466505296,-0.009855099474339053,0.007304241225889037,0.40461057777789416,-0.02012271982045651,0.015413107152177296,0.36322284311370895,-0.05381723203870886,0.046153202169363056,0.26436699200615443,-0.07974193412047624,0.0753168817835837,0.19461912965853026,-0.08623781067967247,0.08402575235038863,0.18163330693792654,-0.08679860068640968,0.08491442095423327
121,4.830339321357285,0.4064815104917427,-0.009793652242470287,0.0073123836652207765,0.4012533841324428,-0.019991377086317895,0.015418703831847985,0.3585364654266378,-0.05340841306169316,0.04602881635088734,0.25913422895380717,-0.07905966977681465,0.07485262936622569,0.18991040526651454,-0.08547498619963645,0.08338943459513111,0.17708411536849877,-0.08602788182440126,0.08425438132654299
122,4.870259481037924,0.40347237168666517,-0.009732654481745548,0.007319394903821081,0.3978695261160524,-0.01986110909863985,0.01542198729677693,0.35386427811127663,-0.05300436328622832,0.045899559358704496,0.25397965656006627,-0.07838791621291347,0.07438849720602289,0.1853016983118147,-0.084724963449977,0.08275878669375338,0.17263671184154938,-0.08527023728626715,0.08360099108574769
123,4.910179640718563,0.40043168682763,-0.009672108072241895,0.007325299152572409,0.3944609731604828,-0.019731917196771767,0.015423015793250566,0.3492081552729265,-0.05260504058165081,0.04576566362111602,0.24890330188334203,-0.0777264755789837,0.0739247568958824,0.18079158367640513,-0.08398745123639849,0.08213391102705885,0.16828943601602733,-0.0845253624272658,0.0829543121666055
124,4.950099800399202,0.3973612807651056,-0.009612014645531424,0.007330120676328431,0.3910296514376602,-0.019603802187839737,0.015421847366583393,0.34456988773200264,-0.052210401825872506,0.04562735584078533,0.2439051171789456,-0.07707515311490265,0.07346166389419562,0.17637861463567875,-0.08326216572850295,0.08151489637487618,0.16404061767922282,-0.08379296071047364,0.08231439428062691
125,4.990019960079841,0.39426294433346587,-0.009552375592515185,0.007333883765292801,0.3875774437835301,-0.019476764366636746,0.015418539801728231,0.33995118489465476,-0.051820402996140505,0.045484856965693356,0.23898498444030697,-0.07643375718728984,0.0729994581886085,0.17206132635949098,-0.08254883030363748,0.0809018188063982,0.15988857981951632,-0.08307274350868792,0.0816812757896011
126,5.029940119760479,0.3911384341078474,-0.0094931920711702,0.007336612707650011,0.38410618967325144,-0.019350803535180826,0.015413150567133767,0.3353536766442859,-0.051434999255852376,0.045338382173443534,0.23414271974726134,-0.07580209931807841,0.07253836494491123,0.1678382391730714,-0.08184717538971152,0.080294742524132,0.15583164146743894,-0.08236442990757202,0.08105498452950406
127,5.069860279441118,0.3879894722048115,-0.009434465014203447,0.0073383317634348215,0.38061768524533507,-0.01922591902192955,0.015405736761785584,0.3307789152488462,-0.051054145037514716,0.045188140868029816,0.22937807742648295,-0.07517999420524707,0.07207859514027888,0.1637078615913613,-0.08115693830751665,0.07969372066323793,0.15186812031918137,-0.08166774651046789,0.08043553858702766
128,5.1097804391217565,0.3848177461253596,-0.009376195136607108,0.007339065139624769,0.37711368337240714,-0.019102109700640503,0.015396355065362919,0.3262283772790138,-0.050677794121936647,0.04503433668820869,0.22469075402922803,-0.07456725973633918,0.07162034618023884,0.15966869313968102,-0.08047786311302449,0.07909879604803079,0.1479963351559263,-0.08098242724524693,0.07982294703092174
129,5.149700598802395,0.38162490863849113,-0.009318382943109842,0.00733883696643843,0.3735958937763114,-0.0189793740088686,0.015385061691439966,0.3217034655328052,-0.05030589971375257,0.04487716752664532,0.22008039213174596,-0.0739637169953581,0.07116380249887198,0.15571922697299884,-0.07980970044008713,0.07851000190740302,0.144214608071718,-0.08030821317352226,0.07921721060028744
130,5.189620758483034,0.37841257770374614,-0.009261028735519301,0.007337671274820423,0.3700659831852509,-0.018857709966092297,0.015371912343657422,0.3172055109623452,-0.04993841451337093,0.04471682555903352,0.21554658396371768,-0.07336919026359265,0.0707091361418728,0.15185795230548638,-0.07915220734391656,0.0779273625509078,0.1405212665217749,-0.07964485230250112,0.07861832235190191
131,5.229540918163672,0.37518233643115184,-0.009204132619951523,0.0073355919750926245,0.3665255755308029,-0.018737115191461845,0.015356962174787351,0.31273577459889274,-0.04957529078544751,0.044553497282419655,0.21108887487023434,-0.07278350701489204,0.07025650733220079,0.14808335666144595,-0.07850514714567666,0.077350894007212,0.13691464520258154,-0.07899209939971644,0.07802626826859216
132,5.269461077844311,0.3719357330769067,-0.009147694513943256,0.007332622836749682,0.3629762521826305,-0.01861758692116382,0.015340265748612256,0.30829544947257265,-0.04921648042398335,0.04438736356199117,0.2067067666127697,-0.07220649790587758,0.06980606501815192,0.14439392795813938,-0.07786828927848123,0.0767806046265953,0.13339308777443196,-0.07834971581084027,0.07744102783061084
133,5.30938123752495,0.368674281073264,-0.009091714153443653,0.0073287874693756866,0.3594195522187112,-0.01849912202539714,0.01532187700453728,0.3038856625233688,-0.0488619350141481,0.04421859968562179,0.20239972051460348,-0.07163799676154688,0.06935794740376483,0.14078815643051648,-0.07724140913505571,0.07621649564913342,0.12995494843644934,-0.07771746928074952,0.07686257455189997
134,5.349301397205589,0.36539945909109217,-0.009036191099682176,0.007324109304657747,0.35585697272906597,-0.018381717024956785,0.01530184922485302,0.2995074765003585,-0.048511605890930294,0.04404737542549621,0.19816716045618013,-0.0710778405566972,0.06891228246155379,0.13726453640727293,-0.07662428791728676,0.0756585617401615,0.12659859336358759,-0.07709513377798459,0.07629087648305978
135,5.389221556886228,0.362112711133507,-0.008981124745909905,0.007318611579471261,0.35228996915096134,-0.018265368107422346,0.0152802350045652,0.29516189184635433,-0.04816544419471629,0.04387385510616814,0.1940084757257521,-0.0705258693935662,0.0684691884276286,0.13382156794720756,-0.07601671248785423,0.07510679149456907,0.12332240201454527,-0.07648248932271533,0.07572589668277126
136,5.429141716566866,0.35881544665918846,-0.008926514324011786,0.007312317320010822,0.3487199556336058,-0.018150071142949326,0.015257086223706636,0.2908498485653621,-0.047823400923899424,0.04369819767843661,0.18992302373065248,-0.06998192647606175,0.0680287742793222,0.1304577583443748,-0.07541847522411252,0.07456116791143066,0.12012476831898407,-0.0758793218183049,0.07516759365935147
137,5.469061876247505,0.35550904073377554,-0.008872358910987733,0.007305249326939962,0.34514830543040415,-0.018035821699662037,0.015232454022046272,0.2865722280705004,-0.04748542698462044,0.043520556798455484,0.1859101325744893,-0.06944585808092754,0.0675911401954996,0.1271716235100182,-0.07482937387436349,0.07402166884042759,0.11700410175198377,-0.07528542288654055,0.0746159217840517
138,5.508982035928144,0.35219483420800257,-0.008818657435300756,0.007297430161532339,0.3415763513169346,-0.017922615058647597,0.015206388776109851,0.28232985501025043,-0.047151473237739744,0.04334108091152155,0.18196910350535472,-0.0689175135261668,0.06715637799976862,0.12396168923889198,-0.0742492114166406,0.07348826740146645,0.11395882830319268,-0.07470058970658164,0.07407083167764034
139,5.5489021956087825,0.34887413392112415,-0.008765408683090644,0.007288882132776461,0.3380053860328502,-0.017810446228551314,0.015178940078426658,0.2781234990711086,-0.046821490543140915,0.04315991334001559,0.17809921324013456,-0.06839674513702423,0.06672457158685295,0.12082649236712292,-0.0736777959201038,0.07296093237884962,0.11098739134765527,-0.07412462485765764,0.07353227057174477
140,5.588822355289421,0.34554821292824156,-0.008712611304252015,0.0072796272854156255,0.33443666274593703,-0.017699309959774433,0.015150156718917028,0.27395387675490446,-0.046495429801463775,0.042977192375000126,0.17429971616990306,-0.06788340820980487,0.06629579733242259,0.11776458182835733,-0.07311494040912586,0.07243962859130158,0.10808825242490026,-0.07355733616553431,0.07300018264636073
141,5.62874251497006,0.34221831075019116,-0.008660263818375783,0.007269687388894467,0.3308713955366678,-0.01758920075827577,0.015120086668335699,0.26982165312927553,-0.046173241993364124,0.04279305137100521,0.17056984645112433,-0.06737736097378834,0.0658701244867067,0.11477451961461486,-0.07256046273013476,0.07192431723910471,0.10525989193251628,-0.07299853655275222,0.07247450934487222
142,5.668662674650698,0.3388856336446647,-0.008608364620553427,0.007259083927183258,0.3273107599015729,-0.01748011289897943,0.015088777063686684,0.26572744354986655,-0.045854878216395493,0.042607618843561554,0.1669088199874808,-0.06687846455147822,0.06544761555223817,0.11185488164785044,-0.07201418542126137,0.07141495622954709,0.10250080973999377,-0.07244804389263013,0.07195518966786289
143,5.708582834331337,0.33555135489731824,-0.008556911987043603,0.0072478380894509895,0.32375589327392945,-0.017372040438791328,0.015056274195526199,0.2616718153531142,-0.045540289719606726,0.042421018569066375,0.16331583630682278,-0.06638658291740829,0.06502832664610038,0.10900425856789688,-0.07147593558482855,0.07091150048183537,0.09980952572830605,-0.07190568086701525,0.07144216044693753
144,5.748502994011976,0.3322166151315858,-0.008505904080800979,0.007235970761558222,0.3202078955601424,-0.01726497722922767,0.01502262349707108,0.2576552895185234,-0.045229427935947406,0.042233369686593566,0.15979008033770498,-0.06590158285571063,0.06461230784706308,0.10622125644218261,-0.07094554476270565,0.07041390221257599,0.09718458026038124,-0.0713712748277532,0.07093535659971331
145,5.788423153692615,0.3288825226359845,-0.008455338956867288,0.007223502518340671,0.31666782969046114,-0.01715891692865917,0.014987869535031286,0.2536783422995592,-0.04492224451257111,0.0420447868012844,0.156330724089826,-0.06542333391663495,0.06419960352800776,0.10350449740222996,-0.07042284881454151,0.06992211120288022,0.09462453458724882,-0.07084465766184204,0.07043471136708292
146,5.828343313373254,0.32555015370778406,-0.008405214567624903,0.007210453616654624,0.31313672218258654,-0.017053853014175044,0.014952056002086383,0.2497414068223777,-0.0446186913391246,0.04185538008897909,0.15293692824250257,-0.06495170837219369,0.06379025267405312,0.10085262021173268,-0.06990768779887986,0.0694360750481009,0.09212797119438966,-0.07032566566022841,0.0699401565337958
147,5.868263473053892,0.3222205530118156,-0.008355528767913343,0.007196843989155421,0.30961556371680277,-0.016949778793071305,0.014915225710927208,0.24584487465175753,-0.04431872057410881,0.04166525540177278,0.14960784364527088,-0.06448658117109349,0.06338428918679866,0.09826428077067652,-0.06939990585715192,0.0689557393911627,0.08969349409255681,-0.06981413939019707,0.06945162263335058
148,5.908183632734531,0.31889473395341095,-0.008306279320009385,0.007182693238780433,0.30610530972137306,-0.016846687413968265,0.014877420589785507,0.24198909732368282,-0.044022284669395444,0.041474514374201424,0.14634261273448362,-0.06402782989310092,0.06298174217510903,0.09573815255972444,-0.0688993511005341,0.06848104814040325,0.08731972905699872,-0.06930992357130042,0.0689690391381399
149,5.94810379241517,0.31557367906433553,-0.008257463898471552,0.007168020633908267,0.302606880966942,-0.01674457187756239,0.014838681679375878,0.23817438784424202,-0.04372933639298072,0.04128325452978464,0.14314037086965634,-0.06357533470297802,0.06258263623286515,0.09327292702886796,-0.06840587549965155,0.0680119436727984,0.08500532381884914,-0.06881286695476993,0.06849233463573987
150,5.9880239520958085,0.31225834040069744,-0.008209080094849965,0.007152845104166207,0.2991211641687626,-0.016643425047018046,0.014799049131176063,0.23440102215444547,-0.043439828850055553,0.04109156938767268,0.14000024759321095,-0.06312897830411177,0.06218699170410798,0.09086731393404117,-0.06791933477710245,0.06754836702340342,0.08274894821219658,-0.06832282220634765,0.06802143699218852
151,6.027944111776447,0.30894963995185526,-0.008161125422262678,0.007137185236858304,0.2956490125956383,-0.016543239658004853,0.014758562206973403,0.2306692405608115,-0.04315371550246918,0.04089954856916434,0.13692136781711048,-0.06268864589195149,0.06179482493600029,0.08852004162525304,-0.06743958830277338,0.06709025806180065,0.08054929428008299,-0.06783964579247312,0.06755627350305261
152,6.067864271457086,0.30564847005933204,-0.008113597319839724,0.007121059273986889,0.292191246684455,-0.016444008328386706,0.014717259279607061,0.2269792491315506,-0.04287095018666086,0.04070727790388094,0.13390285293973928,-0.06225422510735765,0.061406148520029145,0.08622985728955995,-0.06696649899191078,0.06663755565630547,0.07840507634249722,-0.06736319786975811,0.0670967710330386
153,6.107784431137724,0.3023556938448316,-0.008066493157036277,0.007104485109840764,0.2887486546593611,-0.0163457235675686,0.014675177834837558,0.22333122105832437,-0.04259148713013213,0.040514839535399326,0.13094382189629367,-0.06182560598995695,0.06102097152186753,0.08399552715196587,-0.0664999332059103,0.06619019782664412,0.07631503102928058,-0.06689334217768007,0.06664285614486208
154,6.147704590818363,0.29907214564645956,-0.00801981023781641,0.007087480289123775,0.2853219931545059,-0.016248377785507705,0.014632354474277031,0.21972529798364476,-0.04231528096652961,0.04032231202616343,0.1280433921457868,-0.061402680931589494,0.06063929970030883,0.08181583663719315,-0.06603976065578247,0.06574812188578102,0.07427791728063034,-0.06642994593442304,0.06619445521805059
155,6.187624750499002,0.29579863146226737,-0.007973545804709065,0.007070062005597988,0.28191198783949706,-0.016151963301395234,0.014588824919315626,0.2161615912939146,-0.04204228674940607,0.04012977046151006,0.12520068059764353,-0.060985344629926164,0.06026113571568151,0.0796895904951004,-0.06558585430824986,0.06531126457153805,0.07229251631770396,-0.06597287973579419,0.06575149455831694
156,6.227544910179641,0.29253592940034506,-0.007927697042737934,0.007052247101216223,0.2785193340466444,-0.016056472352015762,0.0145446240159814,0.21264018337837395,-0.041772459964725256,0.039937286552659323,0.1224148044807774,-0.06057349404232675,0.05988647932814428,0.07761561289230191,-0.06513809029442903,0.06487956216861496,0.07035763158574096,-0.06552201745714298,0.06531390049810434
157,6.26746506986028,0.2892847901346081,-0.007882261083227026,0.007034052065719251,0.27514469739920366,-0.01596189709979087,0.014499785740673128,0.2091611288540932,-0.041505756542173644,0.039744928738534566,0.1196848821578927,-0.06016702834000255,0.05951532758625456,0.07559274747244875,-0.06469634782104851,0.06445295062158801,0.0684720886718727,-0.06507723615820953,0.06488159948887039
158,6.307385229540918,0.2860459373655754,-0.00783723500748383,0.007015493036673533,0.27178871443976654,-0.015868229640513935,0.014454343206707422,0.20572445575732526,-0.04124213286533997,0.039552762286290066,0.11701003388766362,-0.059765848862540646,0.059147675006194236,0.07361985738746903,-0.06426050908415203,0.06403136563943328,0.06663473519972267,-0.06463841599082873,0.06445451818564465
159,6.347305389221557,0.2828200682853865,-0.007792615850361972,0.006996585799925991,0.2684519932581042,-0.015775462010783108,0.014408328671623581,0.20233016670150883,-0.040981545780821256,0.03936084939043733,0.11438938253732853,-0.059369859072841286,0.05878351374202832,0.07169582530187918,-0.06383045918523572,0.0636147427920917,0.06484444070272323,-0.06420544010941666,0.06403258352436375
160,6.387225548902196,0.27960785404634025,-0.007748400603705424,0.006977345790452881,0.26513511411774043,-0.01568358619513947,0.01436177354519165,0.19897824000229444,-0.04072395260631188,0.03916924927047281,0.11182205424810834,-0.058978964512514095,0.0584228337473624,0.06981955337222362,-0.06340608604976629,0.0632030175995652,0.06310009647797946,-0.06377819458416588,0.06361572279245833
161,6.4271457085828345,0.27640994023237636,-0.007704586219676289,0.006957788093580488,0.2618386300805814,-0.015592594132917468,0.014314708398071118,0.19566863076997015,-0.040469311137729905,0.038978018266921016,0.10930717905579594,-0.05859307275777386,0.05806562292875539,0.06798996320353133,-0.06298728034802685,0.06279612561400628,0.06140061542236194,-0.06335656831687717,0.06320386369313905
162,6.467065868263473,0.2732269473327381,-0.007661169613968308,0.006937927446555969,0.2585630676290016,-0.015502477724814702,0.014267162971069757,0.19240127196972648,-0.04021757965543299,0.038787209935717555,0.10684389146872562,-0.05821209337587189,0.057711867291234085,0.06620599578454156,-0.0625739354182367,0.06239400249523812,0.05974493185243422,-0.06294045295935552,0.06279693440380177
163,6.506986027944111,0.27005947121733687,-0.0076181476689082435,0.006917778240447315,0.255308927284764,-0.015413228839188192,0.014219166184954024,0.18917607545023568,-0.03996871692957403,0.03859687514086631,0.10443133100523486,-0.057835937882094554,0.05736155107624609,0.06446661140340876,-0.06216594719189069,0.061996584080118114,0.05813200130971107,-0.0625297428342991,0.06239486362894795
164,6.54690618762475,0.26690808361317503,-0.007575517236447329,0.006897354522352052,0.25207668422427165,-0.015324839318084215,0.014170746150764461,0.18599293294099728,-0.039722682224644645,0.03840706214531433,0.10206864269270034,-0.05746451969735666,0.05701465689237726,0.06277078954543629,-0.06176321412126412,0.061603806446134696,0.05656080035258324,-0.06212433485861093,0.06199758064799192
165,6.586826347305389,0.26377333258127633,-0.007533275141045028,0.006876669997894934,0.24886678888964137,-0.015237300983008784,0.014121930180591442,0.1828517170189797,-0.03947943530325264,0.038217816699996486,0.099754977530049,-0.05709775410641348,0.05667116583914983,0.06111752877429515,-0.061365637109029134,0.06121560596960517,0.05503032633626453,-0.06172412846906393,0.06160501535830491
166,6.626746506986028,0.26065574299366673,-0.007491418182447346,0.006855738033995536,0.24567966759503992,-0.015150605640445852,0.01407274479876853,0.179752282045071,-0.039238936429177744,0.038029182131009906,0.09748949291563745,-0.05673555821671204,0.05633105762420695,0.05950584659813777,-0.06097311943992856,0.06083191937882178,0.053539597181949346,-0.06132902555025129,0.061217098313824395
167,6.666666666666667,0.2575558170098414,-0.007449943138361983,0.006834571661887284,0.24251572312794678,-0.01506474508713021,0.014023215753442578,0.17669446507093392,-0.03900114636974799,0.03784119942488567,0.09527135304225952,-0.056377850917898806,0.055994310674179155,0.057934779321898985,-0.06058556671445386,0.06045268380247314,0.05208765113629543,-0.060938930364755076,0.0608337607595373
168,6.706586826347305,0.2544740345522894,-0.007408846767032605,0.006813183580370139,0.23937533534486038,-0.014979711115082079,0.01397336802848157,0.1736780867167358,-0.03876602639757716,0.037653907311932154,0.09309972926097636,-0.05602455284199835,0.05566090223951818,0.056403381886958134,-0.06020288678447412,0.06007783681364966,0.050673546522316405,-0.0605537494854675,0.060454934662126966
169,6.746506986027944,0.25141085378065026,-0.007368125809714547,0.0067915861592797375,0.2362588617611048,-0.01489549551641027,0.013923225855682975,0.17070295202041205,-0.038533538291702224,0.03746734234763076,0.0909738004153975,-0.055675586324274794,0.05533080849357333,0.05491072769933958,-0.059824989690763705,0.059707316469723555,0.04929636148263847,-0.06017339173000057,0.060080552737055704
170,6.786427145708583,0.24836671156403906,-0.007327776993054245,0.0067697914431564775,0.23316663813434296,-0.014812090087890757,0.013872812727247191,0.16776885125900876,-0.03830364433815771,0.037281538992070595,0.08889275314796519,-0.055330875364785245,0.05500400462617577,0.05345590844751343,-0.0594517876023767,0.05934106134837721,0.04795519371606747,-0.05979776809712101,0.059710548472338136
171,6.826347305389222,0.2453420239512085,-0.007287797031374716,0.006747811155098629,0.23009897904152363,-0.014729486635327407,0.013822151408482327,0.1648755607426875,-0.03807630733002245,0.03709652968741432,0.08685578217971016,-0.05499034559063249,0.05468046493198627,0.052038033910770755,-0.05908319475781732,0.058979010580037745,0.046649160208295695,-0.05942679170514909,0.05934485614924464
172,6.8662674650698605,0.2423371866381138,-0.007248182628869382,0.0067256567007841946,0.22705617844894682,-0.014647676977701538,0.013771263950708322,0.1620228435820042,-0.03785149056697245,0.036912344933392134,0.08486209056487982,-0.05465392421892197,0.05436016289385224,0.05065623175912073,-0.058719127407955894,0.05862110387696034,0.04537739695756343,-0.05906037773226112,0.05898341086015918
173,6.906187624750499,0.23935257543259547,-0.00720893048170655,0.006703339172646847,0.2240385102751251,-0.014566652951116888,0.013720171704329974,0.15921045042905363,-0.03762915785437212,0.03672901336082559,0.08291088992181643,-0.05432154002042633,0.05404307126141054,0.04930964734560245,-0.05835950376064122,0.0582672815591886,0.044139058696014075,-0.05869844335863692,0.05862614852380174
174,6.946107784431137,0.23638854671580306,-0.007170037280046832,0.006680869354191867,0.2210462289462837,-0.014486406412546471,0.01366889533205009,0.15643812019310516,-0.03740927350193457,0.03654656180318722,0.0810014006413292,-0.05399312328395903,0.053729162125163245,0.047997443491797895,-0.05800424392696076,0.057917484577606655,0.04293331860741521,-0.058340907710395254,0.05827300589801234
175,6.986027944111776,0.2334454379001021,-0.007131499709975784,0.006658257724438609,0.2180795699442089,-0.014406929243387703,0.013617454822195483,0.1537055807312946,-0.03719180232198025,0.03636501536620557,0.0791328520737874,-0.05366860578145709,0.05341840698624456,0.04671880026731716,-0.05765326986910126,0.05757165453428472,0.04175936804189977,-0.0579876918052612,0.05792392059028095
176,7.025948103792415,0.23052356788314213,-0.007093314455354037,0.006635514462476614,0.21513875034628935,-0.014328213352832074,0.013565869502130087,0.15101254951499704,-0.036976709627321726,0.036184397495528944,0.07730448269613448,-0.05334792073377161,0.05311077682208818,0.04547291476399523,-0.057306505349763164,0.057229733700307955,0.040616416228335235,-0.05763871849991144,0.05757883106619602
177,7.065868263473054,0.22762323749783817,-0.007055478199587154,0.006612649452123024,0.21222396935752438,-0.014250250681055527,0.013514158051730854,0.14835873427249727,-0.0367639612288012,0.0360047300424642,0.07551554025988898,-0.05303100277716341,0.05280624214819601,0.0442590008654495,-0.05696387588308343,0.05689166503126662,0.0395036899848522,-0.05729391243894449,0.05723767665597297
178,7.105788423153693,0.22474472995802566,-0.0070179876273174435,0.006589672286669559,0.20933540883438928,-0.014173033202235594,0.01346233851690357,0.14574383360853368,-0.036553523432505904,0.0358260333278099,0.07376528192121633,-0.05271778793049996,0.05250477307620059,0.04307628901260095,-0.05662530868702214,0.05655739218057503,0.03842043342805462,-0.05695320000542458,0.0569003975592139
179,7.145708582834331,0.22188831129955106,-0.0069808394260399385,0.006566592273707818,0.20647323380037672,-0.014096552927401224,0.013410428323117021,0.143167537601311,-0.03634536303668533,0.03564832620380558,0.07205297435406416,-0.052408213563148995,0.05220633936840575,0.04192402596579373,-0.05629073263716946,0.05622685951077624,0.03736590768139157,-0.05661650927294922,0.05656693484803952
180,7.18562874251497,0.2190542308165594,-0.006944030287644707,0.006543418440022238,0.20363759295312842,-0.014020801907121114,0.013358444288935333,0.140629528377592,-0.03613944732839305,0.035471626114221326,0.07037789384733976,-0.05210221836356297,0.051910910488981804,0.04080147456401053,-0.0559600782219305,0.05590001210298,0.036339390583113855,-0.05628376995919193,0.05623723046872538
181,7.225548902195609,0.21624272149287152,-0.006907556909887652,0.006520159536540537,0.20082861916302805,-0.01394577223403624,0.013306402639529475,0.13812948066644795,-0.03593574407987475,0.0352959491526138,0.06873932638703945,-0.05179974230854786,0.05161845565198451,0.03970791348171565,-0.05563327749904667,0.055576795764572196,0.035340176394252625,-0.05595491338087308,0.05591122724196569
182,7.265469061876248,0.21345400042815835,-0.006871415997791919,0.006496824043331987,0.19804642996319047,-0.013871456045242155,0.013254319020150238,0.13566706233222114,-0.03573422154472291,0.03512131011877675,0.06713656772416236,-0.051500726633209086,0.05132894386635914,0.03864263698377224,-0.05531026405341316,0.055257157035325445,0.03436757550696401,-0.05562987241011304,0.055588868861879796
183,7.3053892215568865,0.2106882692588343,-0.00683560426498201,0.006473420174644359,0.19529112803075555,-0.013797845524526491,0.013202208509546095,0.1332419348873079,-0.03553484845381751,0.03494772257341566,0.06556892342929933,-0.05120511380156673,0.05104234397808428,0.03760495467889895,-0.05499097295615324,0.054941043192032385,0.03342091415360317,-0.05530858143212334,0.05527009989386864
184,7.345309381237525,0.2079457145734904,-0.006800118434952652,0.006449955883970845,0.1925628016594473,-0.013724932904467,0.013150085633310517,0.13085375398530044,-0.03533759401107128,0.03477519889107747,0.06403570893464763,-0.05091284747783149,0.05075862470960293,0.03659419127205918,-0.05467534072491102,0.054628402251775544,0.03249953411684937,-0.054990976304192786,0.054954865771421606
185,7.385229540918163,0.2052265083227092,-0.006764955242274463,0.006426438869138743,0.18986152522334196,-0.013652710468395304,0.01309796437714439,0.12850216989505714,-0.03514242788899675,0.03460375031136757,0.06253624956419136,-0.0506238724983324,0.05047775469668194,0.03560968631616056,-0.05436330528532555,0.054319182973940436,0.03160279244116352,-0.054676994315926736,0.054643112791966944
186,7.425149700598802,0.20253080822321165,-0.0067301114337383955,0.006402876577412145,0.187187359631812,-0.01358117055223144,0.013045858200020216,0.12618682795624933,-0.034949320224111645,0.03443338698848747,0.06106988055279132,-0.05033813484408717,0.0501997025228344,0.034650793963445385,-0.0540548059336498,0.05401333486107173,0.030730061145874572,-0.054366574150699225,0.05433478811185306
187,7.465069860279441,0.19985875815612894,-0.006695583769440919,0.006379276210601272,0.1845403527756753,-0.013510305546194123,0.012993780047235776,0.12390736901691249,-0.034758241612198246,0.03426411803912699,0.05963594705485412,-0.050055581614004994,0.04992443675143342,0.03371688271685464,-0.05374978330047949,0.05371080815866597,0.02988072694010892,-0.05405965584827863,0.05402983974054158
188,7.50499001996008,0.19721048855938728,-0.006661369023811873,0.006355644730171573,0.18192053996446722,-0.013440107896391553,0.012941742363345882,0.12166342985352954,-0.03456916310343127,0.034095951588746065,0.05823380414321642,-0.04977616099871217,0.049651925955639976,0.032807335181687616,-0.05344817931555733,0.0534115538539882,0.029054190939809838,-0.053756180768588985,0.053728216534087804
189,7.544910179640719,0.19458611681408006,-0.006627463986586865,0.006331988862346066,0.1793279443549262,-0.013370570106297426,0.012889757104961767,0.11945464357419915,-0.03438205619738834,0.03392889481628134,0.05686281679885127,-0.04949982225498984,0.049382138746261614,0.03192154781784401,-0.0531499371736195,0.05311552367399426,0.028249868387045768,-0.0534560915565701,0.053429868187978714
190,7.584830339321357,0.19198574762474246,-0.00659386546372607,0.0063083151031948234,0.1767625773706271,-0.01330168473811674,0.01283783575340851,0.11728064000536775,-0.03419689283795601,0.0337629539973135,0.05552235989201051,-0.04922651568081354,0.04911504379765342,0.031058930692915293,-0.052855001301252036,0.05282267008243513,0.027467188371813632,-0.05315933210810101,0.053134745229393945
191,7.624750499001996,0.1894094733935174,-0.006560570278281234,0.006284629723705872,0.17422443911285473,-0.01323344441404581,0.012785989327231738,0.11514104606260635,-0.034013645408143715,0.03359813454573144,0.054211818155336815,-0.048956192590983695,0.04885060987176753,0.03021890723633599,-0.052563317324725654,0.05253294627621462,0.026705593556482138,-0.05286584753695213,0.052842799008950274
192,7.664670658682635,0.18685737458809504,-0.006527575271212675,0.006260938774832144,0.1717135187627116,-0.013165841817430798,0.012734228394545632,0.11303548610597779,-0.03383228672481738,0.03343444105392969,0.05293058614945684,-0.04868880529333617,0.04858880584045215,0.02940091399482902,-0.05227483203877869,0.052246306181067126,0.02596453990304324,-0.05257558414273288,0.052553981691986135
193,7.704590818363274,0.18432952010343065,-0.0064948773021579875,0.006237248092509478,0.16922979497451704,-0.013098869693828953,0.01268256308521502,0.11096358228045108,-0.0336527900333635,0.03327187733157549,0.05167806822158444,-0.048424307065522004,0.04832960070609653,0.02860440038936362,-0.05198949337631848,0.051962704446617505,0.025243496403321023,-0.05228848937980246,0.05226824624943838
194,7.7445109780439125,0.18182596761719752,-0.006462473250154171,0.006213563302640992,0.16677323626055826,-0.01303252085197664,0.012631003102865029,0.10892495484179975,-0.033475129002294046,0.03311044644298209,0.05045367845761377,-0.04816265213234516,0.0480729636207134,0.027828828473784963,-0.05170725037901261,0.05168209644088115,0.024541944812248112,-0.0520045118271125,0.051985546448359836
195,7.7844311377245505,0.17934676393890225,-0.006430360014314826,0.006189889826043493,0.16434380136724588,-0.012966788164668073,0.012579557736712512,0.10691922246848437,-0.03329927771780191,0.032950150743124636,0.04925684062813487,-0.04790379564364726,0.0478188639035462,0.02707367269530886,-0.051428053168742154,0.051404438244258235,0.023859379384328187,-0.051723601158951485,0.05170583684212264
