,ZETA,U Bar of 0.74,A of 0.74,B of 0.74,U Bar of 0.74005,A of 0.74005,B of 0.74005,U Bar of 0.7401,A of 0.7401,B of 0.7401,U Bar of 0.74016,A of 0.74016,B of 0.74016,U Bar of 0.74021,A of 0.74021,B of 0.74021,U Bar of 0.74026,A of 0.74026,B of 0.74026,U Bar of 0.74031,A of 0.74031,B of 0.74031,U Bar of 0.74037,A of 0.74037,B of 0.74037,U Bar of 0.74042,A of 0.74042,B of 0.74042,U Bar of 0.74047,A of 0.74047,B of 0.74047
30,2.9940119760479043,0.5055693249564008,-0.141274016523823,0.11482387199329201,0.505074632999315,-0.14133511537889068,0.11497071183903537,0.5045480112835811,-0.1413991535764616,0.11512568204934509,0.5038653399975058,-0.14148065640718968,0.11532454557257793,0.5032425235389519,-0.14155354278361604,0.11550399026580643,0.5025597992477897,-0.14163188481790467,0.11569861429228372,0.5017916861870002,-0.1417180836781672,0.11591494955721056,0.5007046999893239,-0.14183666156820282,0.11621648789863627,0.49955672112308247,-0.14195766969530463,0.11652921078984925,0.4978454645892425,-0.14213027769669592,0.11698477791290603
31,3.093812375249501,0.48239338620487315,-0.13679576734384538,0.11376657740569567,0.481860919475179,-0.13685130034719123,0.11390179389284352,0.4812944830667432,-0.1369094702661284,0.11404443322872417,0.48056080156540854,-0.1369834514315367,0.11422737672108699,0.4798920337048241,-0.13704955925748574,0.11439236070950201,0.4791595668413888,-0.13712055848548554,0.11457120081383876,0.4783362696679497,-0.13719860712623144,0.11476986333953453,0.47717257098136945,-0.13730584560262502,0.11504654353294541,0.47594529544147063,-0.13741511996442538,0.11533320334789668,0.47411902445216386,-0.137570683911003,0.1157502744058854
32,3.193612774451098,0.4594965180525876,-0.13253538898199463,0.11251314054349583,0.4589330543146532,-0.1325860318097863,0.1126373600913729,0.45833399226741317,-0.13263904843066132,0.11276833944028895,0.4575585801177971,-0.13270642826849902,0.11293623866283502,0.45685228792032245,-0.13276659081616657,0.11308756681467207,0.45607927427658645,-0.13283115391389672,0.11325151154650216,0.45521108665814214,-0.1329020639002007,0.11343350876597849,0.45398514941214185,-0.13299937946681517,0.11368677007464983,0.4526937464953737,-0.13309839728725642,0.11394890365035411,0.4507748547472038,-0.13323908432730922,0.11432980038029816
33,3.2934131736526946,0.4370070557428378,-0.12848356883589182,0.11109791545242104,0.43641888635885223,-0.1285299167256113,0.11121181607047415,0.4357938674547141,-0.1285784096018973,0.11133185993241142,0.43498532605538115,-0.12863999801830922,0.11148565816298316,0.4342493142722987,-0.12869494811662419,0.11162419500604463,0.4334442636102159,-0.12875387198039548,0.11177419623590999,0.4325407026472674,-0.12881853178327882,0.11194060422869974,0.4312658934928404,-0.12890716748835798,0.1121719784566583,0.4299243528147614,-0.12899722374015946,0.11241121459981247,0.4279334566963051,-0.1291249311185741,0.11275838508514022
34,3.3932135728542914,0.4150292375296779,-0.12463066737768323,0.10955183440800455,0.41442213859472626,-0.12467324289936904,0.10965612091554446,0.41377728160380595,-0.12471776446209042,0.10976598118838696,0.4129434971322781,-0.12477427174510716,0.1099066554911859,0.412184915860292,-0.12482465169147121,0.11003329468845732,0.41135561803726306,-0.12487863435288157,0.11017033441591481,0.41042538811015,-0.12493782169034401,0.11032226090386188,0.4091139187414009,-0.1250188646981765,0.11053332063787442,0.40773500424051307,-0.12510109079287401,0.11075132623401675,0.4056908823939387,-0.12521747395404834,0.11106726603437349
35,3.493013972055888,0.39364594035136685,-0.12096691994253106,0.10790244145860768,0.39302516260116477,-0.12100618056628767,0.1079978255227876,0.3923660263767184,-0.12104721419853817,0.1080982604218731,0.3915141582202119,-0.12109926151311702,0.10822679457959833,0.3907394935849015,-0.12114563267495453,0.10834243448949098,0.3898930096733235,-0.1211952838546636,0.10846749832738972,0.3889439941029707,-0.12124967759994411,0.10860605318822192,0.3876069123880215,-0.12132407610314523,0.10879837068860486,0.3862021566188384,-0.12139945782591807,0.10899680806739905,0.3841217482360052,-0.12150595728100926,0.10928399813890326
36,3.592814371257485,0.3729213175936495,-0.11748259635844405,0.10617401565354657,0.37229159079343643,-0.11751894164194916,0.106261200181468,0.3716231796343087,-0.11755690933830365,0.1063529577901248,0.37075966838583646,-0.11760503866721857,0.10647032123255527,0.36997475085293685,-0.11764789056232107,0.10657584593262659,0.3691174233426228,-0.11769374163565037,0.10668990257222626,0.3681566972201731,-0.11774393304285521,0.10681617507079771,0.3668039077502759,-0.11781251217151548,0.10699129064724047,0.3653836365655588,-0.11788190651022669,0.10717178493559795,0.36328208370255477,-0.11797977296976798,0.10743264437860356
37,3.6926147704590817,0.3529032795422968,-0.1141681243716846,0.10438775592367867,0.35226882764132045,-0.11420190265696675,0.10446742326562387,0.3515956079753019,-0.11423717215233016,0.10455122913236131,0.3507261978929981,-0.11428185553692957,0.10465836109444361,0.3499362235669244,-0.11432161426303496,0.10475462615974868,0.34907370057903525,-0.11436412749928998,0.10485861202985396,0.34810755907913754,-0.11441063059592044,0.1049736538698059,0.3467478651284614,-0.11447410711947718,0.10513305245133579,0.34532124434352723,-0.11453825778342624,0.10529716752502324,0.3432119658205943,-0.11462857527139804,0.10553401904073706
38,3.7924151696606785,0.33362578048701774,-0.11101418252715495,0.10256200483050007,0.33299034442264963,-0.11104569708635849,0.10263480822975178,0.3323162695072219,-0.11107858839217692,0.10271135640723428,0.33144604117511817,-0.11112023639573539,0.10280915452673847,0.33065560221730594,-0.11115727234197434,0.10289697683653795,0.32979287151327574,-0.1111968493470231,0.1029917851545609,0.3288268689759742,-0.11124011041834893,0.10309659844076131,0.3274680292523364,-0.11129910614151463,0.1032416930399848,0.3260431263682503,-0.11135865767519466,0.10339091468558838,0.3239379130661875,-0.11144236450120452,0.10360596064479857
39,3.8922155688622753,0.31511089439975415,-0.10801176769034941,0.10071249328141231,0.31447776001029415,-0.10804128229765159,0.10077905102363442,0.313806299961504,-0.10807207362293735,0.1008489979650959,0.31293970968999374,-0.10811104299004741,0.10093831055936897,0.3121528307226582,-0.10814567780864867,0.10101846143558887,0.31129426009826766,-0.10818266714989133,0.10110493488397758,0.3103332560761412,-0.10822307329521164,0.10120046412979576,0.3089820509398628,-0.10827812712598008,0.10133258497000618,0.3075659063798229,-0.10833363760248778,0.10146830994969082,0.3054750298110742,-0.1084115451838789,0.10166361711234202
